active_days,heating_type,small_room_cnt,property_condition_type,balcony_area,trend_nmAr,nmAr,room_cnt,postcode,county,created_at,property_subtype,garden_access,view_type,elevator_type,nr,ad_view_cnt,property_type,orientation,city,property_area,property_floor,jelen_nmAr,price_created_at,building_floor_count,condition_mapping,condition_dummy,condition=_good,condition=_medium,condition=_missing_info,condition=_new_construction,condition=_novel,condition=_renewed,condition=_to_be_renovated,condition=_under_construction,heating_type=_central heating with own meter,heating_type=_district heating,heating_type=_electric,heating_type=_fan-coil,heating_type=_gas furnace,"heating_type=_gas furnace, circulating hot water",heating_type=_konvection gas burner,heating_type=_other,heating_type=_tile stove (gas),ker_code_from_postcode,time,year,month,day,daynum,ori_from_postcode,ori=_north,ori=_north-east,ori=_north-west,ori=_south,ori=_south-east,ori=_south-west,ori=_west,roman,emelet,emelet_epulet,emelet_median,tipp,tipp_arany
2.0,konvection gas burner,0.0,medium,0.0,386723.21117040166,250000.0,1.0,10,Budapest,2015-12-05,1,0,0,0,229850,23.0,flat,,Budapest X.,30.0,2,293688.300786863,7.5,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0,2015-12-05,2015,12,5,299,south-west,0,0,0,0,0,1,0,X,2.0,2.0,2.0,362306.22816890694,0.810607927639449
5.0,konvection gas burner,1.0,good,0.0,352428.314513105,327999.99999999994,1.0,0,Budapest,2015-07-22,1,0,3,0,120980,38.0,flat,west,Budapest XIII.,50.0,0,422814.5539087708,16.4,2,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-07-22,2015,7,22,163,west,0,0,0,0,0,0,1,XIII,0.0,2.0,0.0,446380.50293452805,0.9472065897349156
13.0,central heating,0.0,good,2.0,348645.78914649144,296363.63636363635,1.0,9,Budapest,2015-07-07,1,0,0,1,109756,76.0,flat,west,Budapest IX.,55.0,4,386177.8566048038,16.3,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2015-07-07,2015,7,7,148,west,0,0,0,0,0,0,1,IX,4.0,4.0,4.0,493679.49067534,0.7822440751519232
119.0,konvection gas burner,0.0,good,0.0,355706.50316417014,340000.0,1.0,14,Budapest,2015-08-04,1,0,0,0,130592,186.0,flat,north,Budapest XIII.,35.0,1,434244.1624887453,11.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-08-04,2015,8,4,176,north,1,0,0,0,0,0,0,XIII,1.0,1.0,1.0,482182.14667971793,0.9005811714077944
88.0,"gas furnace, circulating hot water",0.0,medium,0.0,372097.44641949574,338461.53846153844,2.0,0,Budapest,2015-10-08,1,0,3,0,181684,46.0,flat,north-east,Budapest VII.,65.0,2,413237.29656798305,22.0,3,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2015-10-08,2015,10,8,241,north-east,0,1,0,0,0,0,0,VII,2.0,3.0,2.0,473741.1574727266,0.8722849810484816
30.0,konvection gas burner,0.0,to_be_renovated,0.0,360497.7019618807,312857.14285714284,3.0,11,Budapest,2015-08-23,1,0,2,0,142507,1223.0,flat,west,Budapest XI.,70.0,4,394267.0209203641,21.9,4,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.0,2015-08-23,2015,8,23,195,west,0,0,0,0,0,0,1,XI,4.0,4.0,4.0,430218.0171448933,0.9164354006763478
3.0,konvection gas burner,0.0,good,0.0,421018.10782769823,423333.3333333333,1.0,7,Budapest,2016-04-19,1,0,3,0,326548,56.0,flat,,Budapest VII.,30.0,0,456802.6012114535,12.7,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2016-04-19,2016,4,19,435,south-west,0,0,0,0,0,1,0,VII,0.0,4.0,0.0,500283.1400222443,0.9130881388310277
40.0,konvection gas burner,0.0,to_be_renovated,0.0,417487.7508188589,236363.63636363635,2.0,0,Budapest,2016-04-05,1,0,1,0,314448,257.0,flat,east,Budapest VIII.,55.0,2,257207.6030806457,13.0,3,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.0,2016-04-05,2016,4,5,421,east,0,0,0,0,0,0,0,VIII,2.0,3.0,2.0,313862.6138536465,0.8194910503121633
24.0,konvection gas burner,0.0,good,0.0,361002.0386774292,298333.3333333333,2.0,7,Budapest,2015-08-25,1,0,0,1,144319,92.0,flat,west,Budapest VII.,60.0,1,375438.6704507923,17.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-08-25,2015,8,25,197,west,0,0,0,0,0,0,1,VII,1.0,1.0,1.0,481298.450575856,0.7800537691355408
12.0,konvection gas burner,0.0,good,0.0,368314.92105288216,312500.0,1.0,0,Budapest,2015-09-23,1,0,0,0,168399,88.0,flat,north-east,Budapest XIV.,40.0,3,385458.4632316843,12.5,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2015-09-23,2015,9,23,226,north-east,0,1,0,0,0,0,0,XIV,3.0,3.0,3.0,431160.96854517126,0.8940012926780062
62.0,district heating,2.0,novel,4.0,395044.76697695156,318000.0,1.0,3,Budapest,2016-01-07,2,0,0,1,244781,91.0,flat,west,Budapest III.,50.0,7,365702.2933898739,15.9,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2016-01-07,2016,1,7,332,west,0,0,0,0,0,0,1,III,7.0,7.0,7.0,432552.7165674351,0.8454513851905512
2.0,electric,1.0,renewed,0.0,347132.778999846,416666.6666666667,1.0,6,Budapest,2015-07-01,1,0,3,1,105156,100.0,flat,,Budapest VI.,30.0,0,545305.6660850269,12.5,3,3,renewed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,2015-07-01,2015,7,1,142,south-east,0,0,0,0,1,0,0,VI,0.0,3.0,0.0,716475.890572936,0.7610942297708979
37.0,central heating with own meter,2.0,good,8.0,350158.79929313686,205454.54545454544,1.0,19,Budapest,2015-07-13,0,0,0,0,114215,784.0,flat,,Budapest XIX.,55.0,4,266561.60011723964,11.3,4,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,2015-07-13,2015,7,13,154,south-east,0,0,0,0,1,0,0,XIX,4.0,4.0,4.0,288869.1451444094,0.9227762971499849
73.0,"gas furnace, circulating hot water",1.0,new_construction,6.0,371593.10970394727,376923.07692307694,2.0,0,Budapest,2015-10-06,1,0,0,0,178988,33.0,flat,,Budapest IV.,65.0,2,460820.67145093885,24.5,,7,new_construction,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2015-10-06,2015,10,6,239,east,0,0,0,0,0,0,0,IV,2.0,2.0,2.0,516888.7444820639,0.8915277733754742
5.0,district heating,0.0,to_be_renovated,4.0,361758.54375075194,280000.0,2.0,11,Budapest,2015-08-28,2,0,4,1,147104,271.0,flat,,Budapest XI.,50.0,4,351630.1546777967,14.0,9,5,to_be_renovated,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.0,2015-08-28,2015,8,28,200,east,0,0,0,0,0,0,0,XI,4.0,9.0,4.0,397595.23408766376,0.8843922777008628
188.0,central heating,1.0,new_construction,9.0,384201.52759265923,440000.0,1.0,0,Budapest,2015-11-25,1,0,0,0,221159,2216.0,flat,west,Budapest III.,40.0,1,520283.9950070369,17.6,,7,new_construction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2015-11-25,2015,11,25,289,west,0,0,0,0,0,0,1,III,1.0,1.0,1.0,636139.7112067741,0.8178769314999125
6.0,konvection gas burner,1.0,novel,0.0,401348.9759213076,342222.22222222225,1.0,14,Budapest,2016-02-01,2,0,0,1,265717,16.0,flat,,Budapest XIV.,45.0,1,387376.1914591969,15.4,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-02-01,2016,2,1,357,south-west,0,0,0,0,0,1,0,XIV,1.0,1.0,1.0,410317.39723662304,0.9440891223917656
15.0,district heating,2.0,renewed,0.0,316620.40770916303,181666.66666666666,1.0,15,Budapest,2015-03-02,2,0,0,1,15106,221.0,flat,,Budapest XV.,60.0,0,260665.29972572884,10.9,10,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15.0,2015-03-02,2015,3,2,21,south-west,0,0,0,0,0,1,0,XV,0.0,10.0,0.0,299273.59931412694,0.8709932995196358
39.0,central heating,1.0,novel,0.0,415722.5723144392,820000.0,1.0,5,Budapest,2016-03-29,1,0,0,1,309468,42.0,flat,east,Budapest V.,45.0,3,896101.3336134821,36.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2016-03-29,2016,3,29,414,east,0,0,0,0,0,0,0,V,3.0,3.0,3.0,955131.9988121447,0.9381963275525514
12.0,konvection gas burner,0.0,novel,0.0,385966.7060970789,330000.0,1.0,0,Budapest,2015-12-02,1,0,0,0,227613,57.0,flat,east,Budapest VIII.,30.0,3,388428.3977853729,9.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-12-02,2015,12,2,296,east,0,0,0,0,0,0,0,VIII,3.0,3.0,3.0,506094.46574300114,0.7675017690918992
58.0,konvection gas burner,0.0,to_be_renovated,0.0,340576.4016977158,255714.2857142857,3.0,11,Budapest,2015-06-05,1,0,1,1,84765,236.0,flat,north-west,Budapest XI.,70.0,0,341104.395176106,17.9,4,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.0,2015-06-05,2015,6,5,116,north-west,0,0,1,0,0,0,0,XI,0.0,4.0,0.0,432441.1449935523,0.7887880215033467
16.0,district heating,2.0,novel,6.0,378149.4870060775,213846.15384615384,1.0,0,Budapest,2015-11-01,2,0,0,1,201135,17.0,flat,east,Budapest XX.,65.0,10,256912.2455796548,13.9,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2015-11-01,2015,11,1,265,east,0,0,0,0,0,0,0,XX,10.0,10.0,10.0,276216.80874774465,0.9301108312140418
14.0,konvection gas burner,1.0,renewed,4.0,422783.2863321179,408888.8888888889,1.0,0,Budapest,2016-04-26,1,0,1,0,332329,103.0,flat,east,Budapest XIII.,45.0,1,439374.0224539393,18.4,4,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-04-26,2016,4,26,442,east,0,0,0,0,0,0,0,XIII,1.0,4.0,1.0,502299.3387365029,0.8747254646186722
3.0,district heating,0.0,renewed,3.0,380166.83386827144,194545.45454545456,2.0,18,Budapest,2015-11-09,2,0,1,1,208128,79.0,flat,north-east,Budapest XVIII.,55.0,2,232484.3587420202,10.7,2.0,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18.0,2015-11-09,2015,11,9,273,north-east,0,1,0,0,0,0,0,XVIII,2.0,11.0,2.0,277129.60423486884,0.8389012043079614
53.0,"gas furnace, circulating hot water",2.0,novel,0.0,441191.5764496374,460000.0,1.0,4,Budapest,2016-07-08,1,0,0,0,378882,116.0,flat,east,Budapest IV.,50.0,3,473671.7640134917,23.0,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2016-07-08,2016,7,8,515,east,0,0,0,0,0,0,0,IV,3.0,3.0,3.0,525955.2741466765,0.9005932391912773
2.0,central heating,1.0,can_move_in,48.0,358732.52345746104,216000.0,1.0,18,Budapest,2015-08-16,0,0,4,1,138815,132.0,flat,south,Budapest XVIII.,50.0,9,273545.68959030637,10.8,9.0,8,can_move_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2015-08-16,2015,8,16,188,south,0,0,0,1,0,0,0,XVIII,9.0,10.0,9.0,353534.47398314305,0.7737454469669325
5.0,konvection gas burner,0.0,good,4.0,311829.20891145244,245454.54545454544,2.0,9,Budapest,2015-02-11,1,0,2,0,2323,239.0,flat,west,Budapest IX.,55.0,3,357603.0079611006,13.5,5,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,2015-02-11,2015,2,11,2,west,0,0,0,0,0,0,1,IX,3.0,5.0,3.0,413236.3989412139,0.865371513442049
9.0,konvection gas burner,1.0,good,0.0,451278.310760607,331111.1111111111,1.0,14,Budapest,2016-08-17,2,0,0,1,392679,115.0,flat,east,Budapest XIV.,45.0,6,333331.357282188,14.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-08-17,2016,8,17,555,east,0,0,0,0,0,0,0,XIV,6.0,6.0,6.0,375219.36744287703,0.8883639444142872
1.0,konvection gas burner,0.0,novel,0.0,383949.359234885,476000.0,1.0,7,Budapest,2015-11-24,1,0,0,0,220522,7.0,flat,,Budapest VII.,25.0,3,563222.3531055899,11.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-11-24,2015,11,24,288,south-west,0,0,0,0,0,1,0,VII,3.0,3.0,3.0,643221.1340528677,0.8756278724189083
42.0,central heating with own meter,0.0,novel,15.0,417992.0875344074,638333.3333333334,2.0,0,Budapest,2016-04-07,1,0,2,1,316334,130.0,flat,north-west,Budapest XI.,60.0,4,693787.290807349,38.3,6,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.0,2016-04-07,2016,4,7,423,north-west,0,0,1,0,0,0,0,XI,4.0,6.0,4.0,733947.0617909342,0.9452824691666595
3.0,konvection gas burner,1.0,novel,0.0,362010.71210852615,341666.6666666667,2.0,14,Budapest,2015-08-29,1,0,0,0,147764,28.0,flat,,Budapest XIV.,60.0,1,428773.6281043583,20.5,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2015-08-29,2015,8,29,201,south-west,0,0,0,0,0,1,0,XIV,1.0,1.0,1.0,481746.139454216,0.8900406105799378
14.0,central heating with own meter,1.0,good,1.0,342341.58020213543,232000.0,1.0,22,Budapest,2015-06-12,0,0,4,1,90539,340.0,flat,,Budapest XXII.,50.0,10,307875.5573374165,11.6,10,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,2015-06-12,2015,6,12,123,east,0,0,0,0,0,0,0,XXII,10.0,10.0,10.0,340163.6625434512,0.9050806750944178
7.0,konvection gas burner,0.0,to_be_renovated,0.0,434635.1991475072,363333.3333333333,1.0,13,Budapest,2016-06-12,1,0,0,0,364933,50.0,flat,,Budapest XIII.,30.0,2,379775.74589756876,10.9,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13.0,2016-06-12,2016,6,12,489,west,0,0,0,0,0,0,1,XIII,2.0,2.0,2.0,442787.2123577019,0.8576935722135763
25.0,district heating,2.0,medium,0.0,339567.7282666188,216000.0,1.0,19,Budapest,2015-06-01,1,0,0,1,79933,27.0,flat,south-east,Budapest XIX.,50.0,6,288984.28012744867,10.8,,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,2015-06-01,2015,6,1,112,south-east,0,0,0,0,1,0,0,XIX,6.0,6.0,6.0,347551.1167085622,0.8314871287545753
21.0,central heating with own meter,2.0,good,0.0,371845.2780617215,241818.18181818182,1.0,3,Budapest,2015-10-07,2,0,0,1,180798,26.0,flat,south-east,Budapest III.,55.0,3,295442.900069162,13.3,,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2015-10-07,2015,10,7,240,south-east,0,0,0,0,1,0,0,III,3.0,3.0,3.0,346238.4296616084,0.8532932071056042
3.0,district heating,1.0,good,0.0,428078.821845377,477777.77777777775,1.0,0,Budapest,2016-05-17,1,0,0,1,347596,6.0,flat,west,Budapest XI.,45.0,1,507048.0076310631,21.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2016-05-17,2016,5,17,463,west,0,0,0,0,0,0,1,XI,1.0,1.0,1.0,552868.5790982946,0.917122127754189
5.0,central heating with own meter,0.0,good,5.0,311577.04055367823,154545.45454545456,2.0,0,Budapest,2015-02-10,2,0,4,1,1027,191.0,flat,,Budapest X.,55.0,7,225339.67592710824,8.5,7.0,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,2015-02-10,2015,2,10,1,south-west,0,0,0,0,0,1,0,X,7.0,10.0,7.0,289520.4468206567,0.7783204205494156
9.0,konvection gas burner,1.0,medium,0.0,343854.5903487809,246153.84615384616,1.0,7,Budapest,2015-06-18,1,0,0,1,95627,45.0,flat,east,Budapest VII.,65.0,0,325221.0717903642,16.0,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-06-18,2015,6,18,129,east,0,0,0,0,0,0,0,VII,0.0,0.0,0.0,394799.6914608555,0.8237622237924418
5.0,konvection gas burner,0.0,renewed,0.0,380923.3389415941,361818.1818181818,2.0,13,Budapest,2015-11-12,1,0,3,0,210995,36.0,flat,,Budapest XIII.,55.0,0,431518.7604696753,19.9,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-11-12,2015,11,12,276,west,0,0,0,0,0,0,1,XIII,0.0,3.0,0.0,472258.37623509567,0.9137344771093278
64.0,konvection gas burner,0.0,good,3.0,403618.49114127574,334545.45454545453,2.0,13,Budapest,2016-02-10,1,0,2,0,273224,764.0,flat,,Budapest XIII.,55.0,2,376557.2001040867,18.4,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-02-10,2016,2,10,366,west,0,0,0,0,0,0,1,XIII,2.0,3.0,2.0,453765.24250547437,0.8298502503737796
26.0,konvection gas burner,0.0,can_move_in,0.0,409922.7000856317,633333.3333333334,2.0,5,Budapest,2016-03-06,1,0,3,1,294104,393.0,flat,,Budapest V.,60.0,3,701903.252183961,38.0,6,8,can_move_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,2016-03-06,2016,3,6,391,west,0,0,0,0,0,0,1,V,3.0,6.0,3.0,772053.3884066616,0.9091382315315342
6.0,central heating with own meter,1.0,to_be_renovated,0.0,374114.79328168964,383076.92307692306,2.0,7,Budapest,2015-10-16,1,0,0,1,189216,29.0,flat,south-east,Budapest VII.,65.0,4,465187.44622217736,24.9,,5,to_be_renovated,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.0,2015-10-16,2015,10,16,249,south-east,0,0,0,0,1,0,0,VII,4.0,4.0,4.0,508914.8209732905,0.9140772228494244
25.0,"gas furnace, circulating hot water",0.0,medium,0.0,398827.29234356515,234545.45454545456,2.0,0,Budapest,2016-01-22,1,0,2,0,258117,65.0,flat,north-west,Budapest XX.,55.0,2,267170.82274603855,12.9,3,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,2016-01-22,2016,1,22,347,north-west,0,0,1,0,0,0,0,XX,2.0,3.0,2.0,329814.3329177628,0.8100643182558593
27.0,central heating with own meter,0.0,novel,0.0,386218.8744548532,411428.5714285714,1.0,14,Budapest,2015-12-03,1,0,1,1,228599,131.0,flat,north-west,Budapest XIV.,35.0,0,483958.1757446377,14.4,4,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2015-12-03,2015,12,3,297,north-west,0,0,1,0,0,0,0,XIV,0.0,4.0,0.0,583247.8021888805,0.8297642510239779
183.0,"gas furnace, circulating hot water",0.0,to_be_renovated,0.0,381175.5072993684,400000.0,2.0,1,Budapest,2015-11-13,1,0,3,1,212213,1516.0,flat,east,Budapest I.,60.0,0,476740.31762706663,24.0,6,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,2015-11-13,2015,11,13,277,east,0,0,0,0,0,0,0,I,0.0,6.0,0.0,558072.3959090303,0.8542624955504493
5.0,district heating,0.0,good,0.0,329985.33067119773,240000.0,2.0,3,Budapest,2015-04-24,2,0,1,1,52527,27.0,flat,west,Budapest III.,50.0,8,330417.83776012034,12.0,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-04-24,2015,4,24,74,west,0,0,0,0,0,0,1,III,8.0,8.0,8.0,361636.008146197,0.9136751604296655
33.0,central heating with own meter,0.0,novel,7.0,410174.86844340595,480000.0,1.0,9,Budapest,2016-03-07,1,0,0,1,295210,122.0,flat,south-west,Budapest IX.,50.0,1,531641.735471072,24.0,,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,2016-03-07,2016,3,7,392,south-west,0,0,0,0,0,1,0,IX,1.0,1.0,1.0,638064.911289362,0.8332094839641995
15.0,district heating,0.0,good,0.0,318889.92292913113,270000.0,2.0,0,Budapest,2015-03-11,2,0,2,1,21772,1199.0,flat,west,Budapest XIII.,40.0,7,384653.6392804497,10.8,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.0,2015-03-11,2015,3,11,30,west,0,0,0,0,0,0,1,XIII,7.0,7.0,7.0,445885.4622837265,0.8626736501126075
73.0,konvection gas burner,0.0,renewed,5.0,361758.54375075194,323636.36363636365,2.0,9,Budapest,2015-08-28,1,0,2,0,147566,231.0,flat,south-west,Budapest IX.,55.0,0.5,406429.6593029079,17.8,4,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.0,2015-08-28,2015,8,28,200,south-west,0,0,0,0,0,1,0,IX,0.5,4.0,0.5,447595.6326444866,0.9080286527856366
9.0,konvection gas burner,0.0,good,0.0,350663.13600868534,396000.0,1.0,7,Budapest,2015-07-15,1,0,3,0,115705,107.0,flat,,Budapest VII.,25.0,2,513040.85494999855,9.9,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-07-15,2015,7,15,156,south-west,0,0,0,0,0,1,0,VII,2.0,3.0,2.0,559276.4726448172,0.9173295857124644
114.0,"gas furnace, circulating hot water",0.0,renewed,2.0,330489.6673867462,318000.0,2.0,17,Budapest,2015-04-26,1,0,2,0,53252,191.0,flat,south-west,Budapest XVII.,50.0,1,437135.53412270226,15.9,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.0,2015-04-26,2015,4,26,76,south-west,0,0,0,0,0,1,0,XVII,1.0,1.0,1.0,470601.9371868244,0.9288859640821319
70.0,konvection gas burner,0.0,missing_info,0.0,352428.314513105,316666.6666666667,1.0,13,Budapest,2015-07-22,1,0,0,0,120503,237.0,flat,north-west,Budapest XIII.,30.0,2,408205.10794037837,9.5,2,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-07-22,2015,7,22,163,north-west,0,0,1,0,0,0,0,XIII,2.0,2.0,2.0,514489.0277113471,0.7934184908786839
15.0,"gas furnace, circulating hot water",1.0,novel,0.0,329480.9939556492,397142.85714285716,1.0,14,Budapest,2015-04-22,1,0,2,1,50531,41.0,flat,east,Budapest XIV.,35.0,2,547599.7807369912,13.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.0,2015-04-22,2015,4,22,72,east,0,0,0,0,0,0,0,XIV,2.0,2.0,2.0,590626.2950280729,0.9271510350059227
47.0,konvection gas burner,0.0,renewed,0.0,376636.47685943206,308888.8888888889,1.0,8,Budapest,2015-10-26,1,0,1,0,196591,659.0,flat,west,Budapest VIII.,45.0,1,372586.2168390613,13.9,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-10-26,2015,10,26,259,west,0,0,0,0,0,0,1,VIII,1.0,3.0,1.0,415716.2327078262,0.8962513068401696
15.0,district heating,1.0,good,3.0,409166.195012309,331428.5714285714,1.0,15,Budapest,2016-03-03,2,0,0,1,291747,121.0,flat,west,Budapest XV.,35.0,3,367990.89775849285,11.6,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,2016-03-03,2016,3,3,388,west,0,0,0,0,0,0,1,XV,3.0,3.0,3.0,399277.8009098583,0.9216412656048744
5.0,konvection gas burner,0.0,good,0.0,315359.5659202918,310000.0,1.0,7,Budapest,2015-02-25,1,0,3,0,12026,38.0,flat,,Budapest VII.,30.0,3,446583.38558946614,9.3,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-02-25,2015,2,25,16,south-west,0,0,0,0,0,1,0,VII,3.0,3.0,3.0,527076.2583948208,0.8472841993481343
34.0,konvection gas burner,1.0,medium,0.0,360245.53360410646,312500.0,1.0,7,Budapest,2015-08-22,1,0,0,0,142133,190.0,flat,north-east,Budapest VII.,40.0,3,394092.61243017047,12.5,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-08-22,2015,8,22,194,north-east,0,1,0,0,0,0,0,VII,3.0,3.0,3.0,453797.8335271914,0.8684321151712959
1.0,district heating,0.0,good,0.0,397062.11383914546,243636.36363636365,2.0,4,Budapest,2016-01-15,2,0,0,1,251619,137.0,flat,,Budapest IV.,55.0,6,278760.05124745343,13.4,6.0,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2016-01-15,2016,1,15,340,east,0,0,0,0,0,0,0,IV,6.0,10.0,6.0,294616.75462690566,0.9461785416802493
7.0,district heating,0.0,novel,0.0,449765.3006139616,430000.0,2.0,9,Budapest,2016-08-11,1,0,0,1,391507,33.0,flat,south-west,Budapest IX.,50.0,0,434339.55906893726,21.5,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,2016-08-11,2016,8,11,549,south-west,0,0,0,0,0,1,0,IX,0.0,0.0,0.0,559685.8485334987,0.7760417030500296
23.0,konvection gas burner,2.0,renewed,4.0,356715.17659526714,280000.0,1.0,0,Budapest,2015-08-08,2,0,4,1,133534,54.0,flat,,Budapest XIII.,60.0,6,356601.6279689154,16.8,6.0,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-08-08,2015,8,8,180,west,0,0,0,0,0,0,1,XIII,6.0,10.0,6.0,421224.12909457146,0.8465840471566449
42.0,district heating,0.0,renewed,0.0,377392.98193275474,340000.0,2.0,0,Budapest,2015-10-29,2,0,0,1,199661,854.0,flat,west,Budapest XI.,50.0,7,409290.79223271867,17.0,,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.0,2015-10-29,2015,10,29,262,west,0,0,0,0,0,0,1,XI,7.0,7.0,7.0,466504.39193539193,0.877356782290279
7.0,central heating with own meter,1.0,novel,0.0,327211.47873568104,387500.0,1.0,7,Budapest,2015-04-13,1,0,2,1,43488,372.0,flat,south-east,Budapest VII.,40.0,3,538009.635125275,15.5,5,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.0,2015-04-13,2015,4,13,63,south-east,0,0,0,0,1,0,0,VII,3.0,5.0,3.0,710879.0495012284,0.7568230284782719
45.0,"gas furnace, circulating hot water",1.0,good,0.0,401601.1442790818,348333.3333333333,1.0,7,Budapest,2016-02-02,1,0,0,0,266016,101.0,flat,,Budapest VII.,60.0,0.5,394046.0435386692,20.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2016-02-02,2016,2,2,358,south-west,0,0,0,0,0,1,0,VII,0.5,0.5,0.5,497781.8610403179,0.7916038618103711
